,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
139,3750000.0,101451.0,2815560.0,6077500.0,3880920.0,1146337.0,6100000.0,14021788.0,8360000.0,11933333.0,543471
140,1092600.0,23750000.0,6800000.0,3575761.0,3750000.0,42009.0,11566265.0,2690875.0,507336.0,525090.0,17000000
141,3525000.0,3818750.0,3163769.0,2000000.0,4133280.0,3000000.0,473604.0,3762500.0,1590720.0,3950313.0,2500000
142,12364000.0,13735000.0,6250195.0,6749260.0,7500000.0,4250000.0,13891359.0,875500.0,1794871.0,2288205.0,2090000
143,2242290.0,2411160.0,2873520.0,269169.0,1246680.0,2238360.0,19000000.0,3500000.0,1768653.0,3270000.0,17145838
144,802000.0,802000.0,1983454.0,3089040.0,1087500.0,4133280.0,16460538.0,8965000.0,10763500.0,845059.0,7806971
145,1974259.0,2369111.0,711517.0,5800000.0,473604.0,5600000.0,3500000.0,1399507.0,3615000.0,507711.0,15050000
146,412718.0,687456.0,24751934.0,16400000.0,3700000.0,854389.0,447298.0,16441500.0,1112880.0,16400000.0,5200000
147,8254375.0,151089.0,3093333.0,3240000.0,3192000.0,4190182.0,2574120.0,1169880.0,2249768.0,7807579.0,100000
148,4000000.0,9079811.0,15106000.0,16452000.0,473604.0,5800000.0,4792332.0,3183000.0,2077000.0,14000000.0,21165675
149,161061.0,4000000.0,2579400.0,3280997.0,8500000.0,21247044.0,2155811.0,1196760.0,12833333.0,845059.0,15500000
150,664209.0,770610.0,1600000.0,1600000.0,6655000.0,12922194.0,14107492.0,13701250.0,3793693.0,8500000.0,13333333
151,6645402.0,6453416.0,3700000.0,4088500.0,4250000.0,18714150.0,6687400.0,1809840.0,6250000.0,19700000.0,650000
152,3862080.0,4881669.0,957120.0,1039800.0,5200000.0,15032144.0,12400000.0,884293.0,1483920.0,7448760.0,1400000
153,1492440.0,427163.0,387613.0,1028880.0,7248325.0,854389.0,13668750.0,3574300.0,3135000.0,12403101.0,18314532
154,259204.0,1596600.0,9905248.0,26917.0,237626.0,2406240.0,7258960.0,1272279.0,163296.0,1375000.0,31969
155,1417800.0,770610.0,3650000.0,10728130.0,3304560.0,4403834.0,13058606.0,1545840.0,59686.0,17120106.0,680937
156,1347000.0,1516800.0,7151183.0,3867500.0,5500000.0,1195680.0,2575000.0,4340000.0,948163.0,8500000.0,8950000
157,2800000.0,427163.0,6404750.0,4500000.0,18800000.0,12981038.0,3500000.0,6500000.0,5694674.0,2814000.0,14000000
158,664209.0,1440960.0,2623200.0,10000000.0,3480000.0,248263.0,850000.0,5722500.0,3013512.0,1175880.0,2121288
159,664209.0,3058200.0,711517.0,2819880.0,17823000.0,4000000.0,3500000.0,3452183.0,8175476.0,3300000.0,2094089
160,1475000.0,427163.0,2449184.0,5854000.0,13603750.0,6226200.0,8385000.0,6000000.0,10854850.0,1160160.0,4351320
161,2700000.0,3094000.0,826269.0,884881.0,479735.0,11600000.0,1475106.0,1905360.0,235762.0,4171680.0,12385364
162,135895.0,1593000.0,2329805.0,884881.0,2238360.0,3831184.0,7226892.0,14283844.0,1316809.0,15514031.0,12000000
163,9187500.0,10000000.0,711517.0,9930500.0,4015334.0,6790640.0,1300000.0,5150000.0,12000000.0,11217391.0,543471
164,6500000.0,320142.0,854957.0,1000497.0,1117680.0,473604.0,1153800.0,13000000.0,15829688.0,200600.0,980431
165,7625000.0,6000000.0,3287640.0,457588.0,11854584.0,12015904.0,5000000.0,8000000.0,7128000.0,845059.0,1643040
166,390556.0,8425625.0,3388000.0,3516960.0,4000000.0,2500000.0,473604.0,3563600.0,19317325.0,1572360.0,10000000
167,2200000.0,2376000.0,971160.0,3682000.0,5760000.0,854389.0,3055259.0,1246680.0,1063384.0,10000000.0,15330435
168,3153120.0,3995003.0,1572221.0,1044000.0,10800000.0,443181.0,5820417.0,4059000.0,15925680.0,14300000.0,1410598
169,960840.0,1734316.0,351091.0,457588.0,3016680.0,1223166.0,1731960.0,9213484.0,8000000.0,100000.0,980431
170,1680000.0,2300000.0,10812500.0,1627779.0,6322320.0,2015896.0,354197.0,1186459.0,7000000.0,1356000.0,15000000
171,5525000.0,6050000.0,6000000.0,736420.0,992680.0,5731080.0,6687400.0,12000000.0,1127400.0,845059.0,20140838
172,4350000.0,4350000.0,9226250.0,825497.0,992680.0,1300000.0,8500000.0,20513178.0,6680000.0,9200000.0,3000000
173,664209.0,2028600.0,7800000.0,11625000.0,10973202.0,1073286.0,186656.0,12000000.0,1112280.0,18907725.0,650000
174,2564127.0,1750000.0,2484000.0,1859160.0,1028840.0,12500000.0,1524480.0,12250000.0,3992040.0,301444.0,2281605
175,4500000.0,1200000.0,6575000.0,4054160.0,94154.0,2138040.0,4060000.0,12868632.0,4500000.0,1201440.0,8988764
176,1048800.0,5000000.0,4350000.0,10026875.0,4455988.0,762195.0,8500000.0,7900000.0,40000.0,119462.0,57672
177,1178348.0,1122000.0,2180760.0,8400000.0,3976000.0,4604760.0,5486250.0,5607240.0,14898938.0,1185784.0,1045000
178,1800000.0,1944000.0,1768000.0,64978.0,1116840.0,473604.0,2709720.0,6300000.0,10434782.0,1304520.0,4228000
179,8000000.0,8840000.0,1910000.0,451866.0,52066.0,473604.0,1174080.0,1260360.0,2077000.0,15756438.0,1655880
180,16901500.0,1830000.0,5500000.0,7100000.0,1600000.0,6226200.0,6299000.0,788872.0,884879.0,2894059.0,980431
181,3192628.0,11250000.0,1962378.0,4350000.0,12500000.0,9319000.0,3101327.0,19067500.0,4025000.0,99418.0,119494
182,412718.0,687456.0,2000000.0,2332800.0,1998600.0,122942.0,2323200.0,1399507.0,915243.0,1000000.0,17200000
183,1234800.0,3745800.0,1465400.0,2111750.0,473604.0,473604.0,1823280.0,11046000.0,507336.0,4053000.0,375579
184,412718.0,3630000.0,1329480.0,2062800.0,4304520.0,1418160.0,13686750.0,1258800.0,3500000.0,1587480.0,945000
185,3315000.0,1500000.0,9680000.0,6000000.0,5765000.0,3780000.0,4000000.0,7655503.0,59686.0,845059.0,4000000
186,1400000.0,9000000.0,1006200.0,884881.0,8981000.0,4051024.0,44835.0,4500000.0,9445000.0,16000000.0,6348759
187,4806720.0,6883800.0,1976400.0,1957080.0,473604.0,5250000.0,13000000.0,6500000.0,1448490.0,525093.0,16073140
188,1667603.0,5953000.0,148238.0,1575360.0,3500000.0,2532960.0,8000000.0,21466718.0,17674612.0,2854940.0,9000000
189,6392100.0,12000084.0,10000000.0,1429200.0,2974320.0,1097520.0,1975000.0,788872.0,59686.0,5543725.0,12517606
190,5603000.0,2522913.0,972581.0,10520000.0,1972500.0,7624500.0,3632527.0,916099.0,1149720.0,83583.0,1987440
191,13363012.0,2250000.0,4026720.0,1081680.0,2356320.0,2250600.0,3941000.0,1082520.0,150591.0,15409570.0,1375000
192,1703520.0,3248000.0,2650000.0,3000000.0,1020960.0,2171640.0,2674852.0,1551840.0,816482.0,6000000.0,3909840
